Epoch	LR	Train Loss	Val Loss	Train Acc	Val Acc	
44.000000	0.000250	0.001240	0.001603	0.539764	0.691803	
45.000000	0.000250	0.001251	0.001458	0.524628	0.696721	
46.000000	0.000250	0.001224	0.001682	0.545083	0.739344	
47.000000	0.000250	0.001211	0.001553	0.560195	0.721312	
48.000000	0.000250	0.001215	0.001588	0.562346	0.734426	
49.000000	0.000250	0.001180	0.001862	0.587522	0.708197	
50.000000	0.000250	0.001193	0.001867	0.580598	0.767213	
51.000000	0.000250	0.001162	0.001537	0.595877	0.757377	
52.000000	0.000250	0.001162	0.001313	0.606048	0.775410	
53.000000	0.000250	0.001148	0.001656	0.609160	0.757377	
54.000000	0.000250	0.001131	0.001192	0.638102	0.804918	
55.000000	0.000250	0.001138	0.001492	0.639710	0.727869	
56.000000	0.000250	0.001119	0.001481	0.647337	0.724590	
57.000000	0.000250	0.001118	0.001865	0.652208	0.767213	
58.000000	0.000250	0.001104	0.001320	0.668926	0.822951	
59.000000	0.000250	0.001089	0.001971	0.672197	0.706557	
60.000000	0.000250	0.001075	0.001304	0.695210	0.783607	
61.000000	0.000025	0.000933	0.000944	0.712529	0.867213	
62.000000	0.000025	0.000911	0.000932	0.732826	0.870492	
63.000000	0.000025	0.000929	0.000925	0.705047	0.872131	
64.000000	0.000025	0.000929	0.000928	0.718375	0.867213	
65.000000	0.000025	0.000913	0.000932	0.721044	0.863934	
66.000000	0.000025	0.000907	0.000920	0.731571	0.872131	
67.000000	0.000025	0.000899	0.000921	0.737810	0.865574	
68.000000	0.000025	0.000887	0.000913	0.745634	0.877049	
69.000000	0.000025	0.000898	0.000908	0.734602	0.868852	
70.000000	0.000025	0.000904	0.000918	0.731260	0.868852	
71.000000	0.000025	0.000899	0.000908	0.735838	0.862295	
72.000000	0.000025	0.000897	0.000900	0.738988	0.873770	
73.000000	0.000025	0.000881	0.000912	0.756441	0.862295	
74.000000	0.000025	0.000886	0.000901	0.755443	0.867213	
75.000000	0.000025	0.000878	0.000899	0.755344	0.862295	
76.000000	0.000025	0.000880	0.000903	0.752625	0.862295	
77.000000	0.000025	0.000871	0.000892	0.756971	0.881967	
78.000000	0.000025	0.000883	0.000890	0.749674	0.878689	
79.000000	0.000025	0.000872	0.000891	0.761463	0.877049	
80.000000	0.000025	0.000866	0.000885	0.770266	0.880328	
81.000000	0.000025	0.000871	0.000894	0.758754	0.872131	
82.000000	0.000025	0.000872	0.000897	0.756490	0.868852	
83.000000	0.000025	0.000873	0.000888	0.758322	0.865574	
84.000000	0.000025	0.000859	0.000884	0.773193	0.867213	
85.000000	0.000025	0.000853	0.000892	0.774709	0.873770	
86.000000	0.000025	0.000853	0.000880	0.782593	0.870492	
87.000000	0.000025	0.000839	0.000879	0.779637	0.870492	
88.000000	0.000025	0.000849	0.000874	0.772716	0.873771	
89.000000	0.000025	0.000841	0.000881	0.787560	0.875410	
90.000000	0.000025	0.000847	0.000881	0.777012	0.877049
